local,data,hora,lat,long,umidade,t_ex,t1,t2,t3,t4,t5,t6,t7,t8,data_hora,temp
1,01/09/2023,00:00:17,-18.918182,-48.230446,67.0,23.989561,23.131296,23.121946,23.125414,23.129417,23.131199,23.130392,23.130619,23.129993,2023-01-09 00:00:17,23.128784500000002
1,01/09/2023,00:02:17,-18.918184,-48.23045,67.0,23.950001,23.116636,23.115002,23.117601,23.1182,23.118467,23.117712,23.117226,23.116886,2023-01-09 00:02:17,23.11721625
1,01/09/2023,00:04:17,-18.918177,-48.230423,67.0,23.776327,23.114992,23.115002,23.114998,23.114994,23.114994,23.114994,23.114994,23.114992,2023-01-09 00:04:17,23.114995
1,01/09/2023,00:06:17,-18.918188,-48.230465,67.026314,23.749987,23.114992,23.115002,23.114998,23.114994,23.114994,23.114994,23.114994,23.114992,2023-01-09 00:06:17,23.114995
1,01/09/2023,00:08:17,-18.918184,-48.230457,67.0,23.865782,23.114445,23.108057,23.112394,23.113392,23.113838,23.114088,23.114248,23.114361,2023-01-09 00:08:17,23.113102875000003
1,01/09/2023,00:10:17,-18.918192,-48.230438,67.0,23.876312,23.107864,23.087225,23.101976,23.106981,23.109207,23.107748,23.108297,23.108047,2023-01-09 00:10:17,23.104668125
1,01/09/2023,00:12:17,-18.918186,-48.230457,67.026314,23.765797,23.098545,23.073336,23.086351,23.090956,23.09532,23.09416,23.097879,23.098579,2023-01-09 00:12:17,23.09189075
1,01/09/2023,03:12:16,-18.918192,-48.230465,64.099174,24.947929,24.173876,24.150154,24.163382,24.167982,24.170321,24.171736,24.172686,24.173365,2023-01-09 03:12:16,24.16793775
1,01/09/2023,03:14:16,-18.918192,-48.230457,64.0,25.084217,24.157207,24.149725,24.161871,24.163071,24.163603,24.163,24.162611,24.159185,2023-01-09 03:14:16,24.160034125000003
1,01/09/2023,03:16:16,-18.918182,-48.230457,64.0,25.09474,24.114992,24.115002,24.114996,24.114994,24.114992,24.114992,24.114992,24.114992,2023-01-09 03:16:16,24.114994000000003
1,01/09/2023,03:18:16,-18.9182,-48.230492,64.0,24.994734,24.114992,24.115002,24.114996,24.114994,24.114992,24.114992,24.114992,24.114992,2023-01-09 03:18:16,24.114994000000003
1,01/09/2023,03:20:16,-18.918224,-48.230484,64.0,25.076307,24.113895,24.108057,24.112391,24.11339,24.112679,24.11318,24.113504,24.113729,2023-01-09 03:20:16,24.112603125
1,01/09/2023,03:22:16,-18.918213,-48.230469,64.052635,24.915792,24.114445,24.108057,24.112391,24.11339,24.113834,24.114086,24.114248,24.114361,2023-01-09 03:22:16,24.1131015
1,01/09/2023,03:24:16,-18.918247,-48.230492,64.131577,24.9,24.07168,24.059446,24.075933,24.081339,24.081429,24.081478,24.078533,24.074589,2023-01-09 03:24:16,24.075553375
1,01/09/2023,03:26:16,-18.918224,-48.230473,64.105263,24.84473,24.052492,24.052502,24.052496,24.052494,24.052492,24.052492,24.052492,24.052492,2023-01-09 03:26:16,24.052494000000003
1,01/09/2023,03:28:16,-18.918196,-48.230473,64.236839,24.815783,24.051945,24.045557,24.049891,24.05089,24.051334,24.051586,24.051748,24.051861,2023-01-09 03:28:16,24.0506015
1,01/09/2023,03:30:16,-18.918232,-48.230495,64.684212,24.892097,24.052492,24.052502,24.052496,24.052494,24.052492,24.052492,24.052492,24.052492,2023-01-09 03:30:16,24.052494000000003
1,01/09/2023,03:32:16,-18.918236,-48.23045,64.973686,24.805264,24.024532,24.024725,24.031662,24.028456,24.033974,24.032564,24.028683,24.028503,2023-01-09 03:32:16,24.029137375
1,01/09/2023,03:34:16,-18.918236,-48.230495,65.0,24.852623,23.992186,23.990002,23.995203,23.994801,23.994621,23.993616,23.992968,23.992517,2023-01-09 03:34:16,23.993239249999995
1,01/09/2023,03:36:16,-18.918217,-48.230434,64.973686,24.955265,23.989992,23.990002,23.989996,23.989994,23.989992,23.989992,23.989992,23.989992,2023-01-09 03:36:16,23.989994000000003
1,01/09/2023,03:38:16,-18.918203,-48.230396,65.0,24.886841,23.989992,23.990002,23.989996,23.989994,23.989992,23.989992,23.989992,23.989992,2023-01-09 03:38:16,23.989994000000003
1,01/09/2023,03:40:16,-18.918249,-48.230453,65.0,24.784216,23.983961,23.983057,23.987391,23.98839,23.988834,23.989086,23.989248,23.988729,2023-01-09 03:40:16,23.987337
1,01/09/2023,03:42:16,-18.918221,-48.230495,65.0,24.647371,23.936264,23.934446,23.930099,23.933903,23.933279,23.93202,23.933445,23.936331,2023-01-09 03:42:16,23.933723375
1,01/09/2023,03:44:16,-18.918207,-48.23045,65.0,24.71842,23.930782,23.927502,23.927496,23.927494,23.927492,23.927492,23.928236,23.930649,2023-01-09 03:44:16,23.928392875
1,01/09/2023,03:46:16,-18.918213,-48.230389,65.0,24.694733,23.929686,23.927502,23.927496,23.929096,23.92865,23.928398,23.929724,23.930017,2023-01-09 03:46:16,23.928821125
1,01/09/2023,03:48:16,-18.918217,-48.230438,65.0,24.728949,23.927492,23.927502,23.927496,23.927494,23.927492,23.927492,23.927492,23.927492,2023-01-09 03:48:16,23.927494000000003
1,01/09/2023,03:50:16,-18.918196,-48.23045,65.0,24.707897,23.927492,23.927502,23.927496,23.927494,23.927492,23.927492,23.927492,23.927492,2023-01-09 03:50:16,23.927494000000003
1,01/09/2023,03:52:16,-18.918232,-48.230473,65.0,24.668421,23.925848,23.920557,23.924891,23.92589,23.926334,23.926586,23.926748,23.926861,2023-01-09 03:52:16,23.925464374999997
1,01/09/2023,03:54:16,-18.918221,-48.23048,65.0,24.621044,23.873764,23.871946,23.875412,23.879416,23.877724,23.876768,23.875408,23.874462,2023-01-09 03:54:16,23.8756125
1,01/09/2023,03:56:16,-18.918215,-48.230476,65.0,24.752621,23.864992,23.865002,23.864996,23.864994,23.864992,23.864992,23.864992,23.864992,2023-01-09 03:56:16,23.864994000000003
1,01/09/2023,03:58:16,-18.918236,-48.230427,65.0,24.502613,23.864992,23.865002,23.864996,23.864994,23.864992,23.864992,23.864992,23.864992,2023-01-09 03:58:16,23.864994000000003
1,01/09/2023,04:00:16,-18.918243,-48.230438,65.0,24.639488,23.862799,23.865002,23.864996,23.864994,23.864992,23.864992,23.863504,23.863729,2023-01-09 04:00:16,23.864376
1,01/09/2023,04:02:16,-18.9182,-48.230392,65.0,24.539469,23.807426,23.809446,23.815516,23.816916,23.81291,23.810644,23.809189,23.808174,2023-01-09 04:02:16,23.811277625000002
1,01/09/2023,04:04:16,-18.918207,-48.230415,65.0,24.576315,23.802492,23.802502,23.802496,23.802494,23.802492,23.802492,23.802492,23.802492,2023-01-09 04:04:16,23.802494000000003
1,01/09/2023,04:06:16,-18.918236,-48.230434,65.0,24.539494,23.801395,23.795557,23.799891,23.799288,23.800179,23.80068,23.801004,23.801229,2023-01-09 04:06:16,23.799902875
1,01/09/2023,04:08:16,-18.918234,-48.230446,65.0,24.628944,23.802492,23.802502,23.802496,23.802494,23.802492,23.802492,23.802492,23.802492,2023-01-09 04:08:16,23.802494000000003
1,01/09/2023,04:10:16,-18.918232,-48.230461,65.0,24.581579,23.801395,23.795557,23.797287,23.799288,23.800179,23.80068,23.801004,23.801229,2023-01-09 04:10:16,23.799577375000002
1,01/09/2023,04:12:16,-18.918243,-48.230476,65.0,24.418407,23.802492,23.802502,23.802496,23.802494,23.802492,23.802492,23.802492,23.802492,2023-01-09 04:12:16,23.802494000000003
1,01/09/2023,04:14:16,-18.918261,-48.230488,65.0,24.471054,23.769598,23.78167,23.789474,23.791275,23.788603,23.784376,23.779427,23.774084,2023-01-09 04:14:16,23.782313374999998
1,01/09/2023,04:16:16,-18.91828,-48.230473,65.0,24.502636,23.739992,23.740002,23.739996,23.739994,23.739992,23.739992,23.739992,23.739992,2023-01-09 04:16:16,23.739994000000003
1,01/09/2023,04:18:16,-18.918276,-48.230434,65.026314,24.468418,23.739992,23.740002,23.739996,23.739994,23.739992,23.739992,23.739992,23.739992,2023-01-09 04:18:16,23.739994000000003
1,01/09/2023,04:20:16,-18.918304,-48.230499,65.105263,24.423698,23.736702,23.71917,23.732183,23.733583,23.735363,23.735462,23.736271,23.736835,2023-01-09 04:20:16,23.733196124999992
1,01/09/2023,04:22:16,-18.918221,-48.23045,65.105263,24.489468,23.726286,23.71917,23.724371,23.730377,23.733047,23.733652,23.732552,23.731153,2023-01-09 04:22:16,23.728826
1,01/09/2023,04:24:16,-18.918242,-48.230457,65.447365,24.371042,23.683523,23.677502,23.682703,23.687109,23.686752,23.687456,23.685677,23.684437,2023-01-09 04:24:16,23.684394875000002
1,01/09/2023,04:26:16,-18.918301,-48.230518,65.605263,24.594721,23.677492,23.677502,23.677496,23.677494,23.677492,23.677492,23.677492,23.677492,2023-01-09 04:26:16,23.677494000000003
1,01/09/2023,04:28:16,-18.918392,-48.23064,65.710526,24.410511,23.677492,23.677502,23.677496,23.677494,23.677492,23.677492,23.677492,23.677492,2023-01-09 04:28:16,23.677494000000003
1,01/09/2023,04:30:16,-18.918316,-48.230518,65.921051,24.442118,23.677492,23.677502,23.677496,23.677494,23.677492,23.677492,23.677492,23.677492,2023-01-09 04:30:16,23.677494000000003
1,01/09/2023,04:32:16,-18.918295,-48.230507,66.0,24.347361,23.677492,23.677502,23.677496,23.677494,23.677492,23.677492,23.677492,23.677492,2023-01-09 04:32:16,23.677494000000003
1,01/09/2023,04:34:16,-18.918228,-48.230434,66.0,24.265789,23.641308,23.670557,23.672287,23.672686,23.662447,23.656658,23.650705,23.645296,2023-01-09 04:34:16,23.658993
1,01/09/2023,04:36:16,-18.918217,-48.230438,66.0,24.381588,23.614992,23.615002,23.614996,23.614994,23.614992,23.614992,23.614992,23.614992,2023-01-09 04:36:16,23.614994000000003
1,01/09/2023,04:38:16,-18.918264,-48.230461,66.0,24.392107,23.614992,23.615002,23.614996,23.614994,23.614992,23.614992,23.614992,23.614992,2023-01-09 04:38:16,23.614994000000003
1,01/09/2023,04:40:16,-18.91823,-48.230453,66.0,24.323679,23.614992,23.615002,23.614996,23.614994,23.614992,23.614992,23.614992,23.614992,2023-01-09 04:40:16,23.614994000000003
1,01/09/2023,04:42:16,-18.918221,-48.23048,66.0,24.465784,23.614992,23.615002,23.614996,23.614994,23.614992,23.614992,23.614992,23.614992,2023-01-09 04:42:16,23.614994000000003
1,01/09/2023,04:44:16,-18.918276,-48.230476,66.0,24.426315,23.608414,23.608057,23.612391,23.61339,23.612679,23.61318,23.613504,23.610573,2023-01-09 04:44:16,23.6115235
1,01/09/2023,04:46:16,-18.918264,-48.23045,66.0,24.247362,23.557426,23.552502,23.557703,23.557301,23.559437,23.557926,23.558445,23.558174,2023-01-09 04:46:16,23.557364250000003
1,01/09/2023,04:48:16,-18.918242,-48.23048,66.0,24.292107,23.552492,23.552502,23.552496,23.552494,23.552492,23.552492,23.552492,23.552492,2023-01-09 04:48:16,23.552494000000003
1,01/09/2023,04:50:16,-18.918192,-48.230473,66.0,24.310528,23.552492,23.552502,23.552496,23.552494,23.552492,23.552492,23.552492,23.552492,2023-01-09 04:50:16,23.552494000000003
1,01/09/2023,04:52:16,-18.918186,-48.230484,66.0,24.268435,23.552492,23.552502,23.552496,23.552494,23.552492,23.552492,23.552492,23.552492,2023-01-09 04:52:16,23.552494000000003
1,01/09/2023,04:54:16,-18.918213,-48.230461,66.0,24.255262,23.550848,23.545557,23.549891,23.549288,23.550179,23.55068,23.551004,23.550598,2023-01-09 04:54:16,23.549755625000003
1,01/09/2023,04:56:16,-18.918203,-48.230423,66.0,24.160524,23.529467,23.51778,23.531662,23.533262,23.532816,23.532564,23.53017,23.529135,2023-01-09 04:56:16,23.529607
1,01/09/2023,04:58:16,-18.918184,-48.230495,66.0,24.147362,23.500408,23.490002,23.497808,23.502813,23.50041,23.49905,23.499664,23.500725,2023-01-09 04:58:16,23.498859999999997
1,01/09/2023,05:00:16,-18.918192,-48.230488,66.0,24.129827,23.489992,23.490002,23.489996,23.489994,23.489992,23.489992,23.489992,23.489992,2023-01-09 05:00:16,23.489994000000003
1,01/09/2023,05:02:16,-18.918194,-48.23048,66.0,24.214918,23.489992,23.490002,23.489996,23.489994,23.489992,23.489992,23.489992,23.489992,2023-01-09 05:02:16,23.489994000000003
1,01/09/2023,05:04:16,-18.918196,-48.230469,66.078949,24.280706,23.487251,23.490002,23.489996,23.489994,23.489992,23.489992,23.489992,23.488729,2023-01-09 05:04:16,23.489493500000002
1,01/09/2023,05:06:16,-18.918192,-48.230465,66.026314,24.265787,23.430782,23.441391,23.435308,23.437109,23.434437,23.432926,23.431955,23.43128,2023-01-09 05:06:16,23.4343985
1,01/09/2023,05:08:16,-18.9182,-48.230461,66.157898,24.155266,23.427492,23.427502,23.427496,23.427494,23.427492,23.427492,23.427492,23.427492,2023-01-09 05:08:16,23.427494000000003
1,01/09/2023,05:10:16,-18.918219,-48.230415,66.315788,24.126314,23.427492,23.427502,23.427496,23.427494,23.427492,23.427492,23.427492,23.427492,2023-01-09 05:10:16,23.427494000000003
1,01/09/2023,05:12:16,-18.918213,-48.230453,66.578949,24.271048,23.427492,23.427502,23.427496,23.427494,23.427492,23.427492,23.427492,23.427492,2023-01-09 05:12:16,23.427494000000003
1,01/09/2023,05:14:16,-18.918217,-48.230473,66.842102,24.000002,23.426945,23.420557,23.424891,23.42589,23.426334,23.426586,23.426748,23.426861,2023-01-09 05:14:16,23.4256015
1,01/09/2023,05:16:16,-18.918291,-48.230495,66.973686,24.136848,23.426395,23.420557,23.424891,23.42589,23.426334,23.426586,23.426748,23.426861,2023-01-09 05:16:16,23.425532750000002
1,01/09/2023,05:18:16,-18.918232,-48.230495,67.0,24.0842,23.410498,23.39278,23.414474,23.419481,23.421705,23.422058,23.420052,23.415497,2023-01-09 05:18:16,23.414568125
1,01/09/2023,05:20:16,-18.91819,-48.230461,66.973686,24.178949,23.364992,23.365002,23.364996,23.364994,23.364992,23.364992,23.364992,23.364992,2023-01-09 05:20:16,23.364994000000003
1,01/09/2023,05:22:16,-18.918203,-48.230457,66.973686,24.113155,23.364992,23.365002,23.364996,23.364994,23.364992,23.364992,23.364992,23.364992,2023-01-09 05:22:16,23.364994000000003
1,01/09/2023,05:24:16,-18.918209,-48.23048,67.0,23.971058,23.364992,23.365002,23.364996,23.364994,23.364992,23.364992,23.364992,23.364992,2023-01-09 05:24:16,23.364994000000003
1,01/09/2023,05:26:16,-18.91824,-48.230522,67.0,24.15263,23.350189,23.33028,23.336349,23.34416,23.347631,23.348688,23.350855,23.351736,2023-01-09 05:26:16,23.344986
1,01/09/2023,05:28:16,-18.918217,-48.230473,67.0,24.021049,23.310167,23.309446,23.310308,23.308903,23.309437,23.309738,23.310677,23.311331,2023-01-09 05:28:16,23.310000875
1,01/09/2023,05:30:16,-18.918205,-48.23048,67.0,24.06579,23.303589,23.302502,23.302496,23.305698,23.304808,23.304304,23.30398,23.303755,2023-01-09 05:30:16,23.3038915
1,01/09/2023,05:32:16,-18.918198,-48.230469,67.0,24.173683,23.303589,23.302502,23.302496,23.302494,23.302492,23.302492,23.303236,23.303755,2023-01-09 05:32:16,23.302881999999997
1,01/09/2023,05:34:16,-18.918203,-48.230476,67.0,24.092112,23.302492,23.302502,23.302496,23.302494,23.302492,23.302492,23.302492,23.302492,2023-01-09 05:34:16,23.302494000000003
1,01/09/2023,05:36:16,-18.918179,-48.230473,67.0,24.021055,23.302492,23.302502,23.302496,23.302494,23.302492,23.302492,23.302492,23.302492,2023-01-09 05:36:16,23.302494000000003
1,01/09/2023,05:38:16,-18.918203,-48.230431,67.0,24.068417,23.301395,23.295557,23.299891,23.30089,23.301334,23.301586,23.301748,23.301229,2023-01-09 05:38:16,23.300453750000003
1,01/09/2023,05:40:16,-18.918177,-48.230457,67.0,24.068424,23.280563,23.260836,23.284269,23.284866,23.28282,23.282566,23.283892,23.281029,2023-01-09 05:40:16,23.280105125
1,01/09/2023,05:42:16,-18.918192,-48.230457,67.0,24.013159,23.242186,23.240002,23.24781,23.246405,23.244625,23.243616,23.24297,23.242517,2023-01-09 05:42:16,23.243766374999996
1,01/09/2023,05:44:16,-18.918167,-48.230434,67.0,24.100004,23.239992,23.240002,23.239998,23.239994,23.239994,23.239994,23.239994,23.239992,2023-01-09 05:44:16,23.239995
1,01/09/2023,05:46:16,-18.918184,-48.230408,67.0,23.963169,23.239445,23.233057,23.237394,23.238392,23.238838,23.239088,23.239248,23.239361,2023-01-09 05:46:16,23.238102875000003
1,01/09/2023,05:48:16,-18.918173,-48.23045,67.0,23.923689,23.238348,23.226112,23.234789,23.23679,23.23768,23.238182,23.238504,23.238098,2023-01-09 05:48:16,23.236062875000002
1,01/09/2023,05:50:16,-18.918196,-48.230419,67.0,23.931572,23.235607,23.226112,23.234789,23.23679,23.23768,23.23637,23.237017,23.236835,2023-01-09 05:50:16,23.235149999999997
1,01/09/2023,05:52:16,-18.91818,-48.230446,67.0,23.942122,23.20052,23.198336,23.211351,23.21756,23.212217,23.211914,23.207998,23.203377,2023-01-09 05:52:16,23.207909124999997
1,01/09/2023,05:54:16,-18.918188,-48.23045,67.0,23.849989,23.177492,23.177502,23.177498,23.177494,23.177494,23.177494,23.177494,23.177492,2023-01-09 05:54:16,23.177495
1,01/09/2023,05:56:16,-18.918213,-48.230465,67.0,23.921045,23.177492,23.177502,23.177498,23.177494,23.177494,23.177494,23.177494,23.177492,2023-01-09 05:56:16,23.177495
1,01/09/2023,05:58:16,-18.918167,-48.230453,67.0,23.926319,23.165979,23.170557,23.172289,23.172688,23.171707,23.172964,23.172285,23.168022,2023-01-09 05:58:16,23.170811375
1,01/10/2023,00:03:50,-18.918184,-48.23056,85.453781,25.523739,25.154158,25.7101,25.667492,25.562492,25.435825,25.327986,25.287493,25.228325,2023-01-10 00:03:50,25.421733875000005
1,01/10/2023,00:13:50,-18.918184,-48.230511,90.151512,25.039932,24.806658,25.041622,24.989992,24.997492,24.993324,24.979158,24.894991,24.873325,2023-01-10 00:13:50,24.947070250000003
1,01/10/2023,00:23:50,-18.91818,-48.230518,92.57576,24.909142,24.928326,24.74905,24.768326,24.834158,24.836658,24.814159,24.854992,24.877491,2023-01-10 00:23:50,24.832895
1,01/10/2023,00:33:50,-18.918173,-48.230503,92.550507,25.064077,25.177492,24.974594,25.018326,25.064991,25.114159,25.147491,25.177492,25.179159,2023-01-10 00:33:50,25.106713
1,01/10/2023,00:43:50,-18.918173,-48.230484,90.772728,25.207516,25.239992,25.17568,25.177492,25.173325,25.124159,25.156658,25.177492,25.191658,2023-01-10 00:43:50,25.177056999999998
1,01/10/2023,00:53:50,-18.918148,-48.23053,89.959595,25.276241,25.178326,25.234558,25.222492,25.193325,25.235825,25.239992,25.239992,25.224993,2023-01-10 00:53:50,25.221187875000002
1,01/10/2023,01:03:50,-18.918159,-48.230556,89.116165,25.228741,25.100824,25.123144,25.112492,25.113325,25.104992,25.095825,25.050825,25.053326,2023-01-10 01:03:50,25.094344125
1,01/10/2023,01:13:50,-18.918148,-48.230503,88.934341,25.201427,24.999159,25.115898,25.151659,25.094158,25.089993,25.064159,25.023325,24.989992,2023-01-10 01:13:50,25.066042874999997
1,01/10/2023,01:23:50,-18.918188,-48.230495,90.459595,25.115591,25.052492,24.99452,24.993324,24.991659,24.995825,24.992493,25.048325,25.052492,2023-01-10 01:23:50,25.01514125
1,01/10/2023,01:33:50,-18.918173,-48.230507,90.626259,25.113073,25.050825,25.04434,25.052492,25.055824,25.052492,25.052492,25.049992,25.052492,2023-01-10 01:33:50,25.051368625000002
1,01/10/2023,01:43:50,-18.918123,-48.230568,90.101013,25.175205,25.126659,25.036188,25.051659,25.064159,25.114992,25.117493,25.168325,25.176659,2023-01-10 01:43:50,25.107016750000003
1,01/10/2023,01:53:50,-18.91815,-48.230503,89.964645,25.139339,25.111658,25.110462,25.114992,25.063326,25.079159,25.083324,25.113325,25.110825,2023-01-10 01:53:50,25.098383875
1,01/10/2023,02:03:50,-18.918167,-48.230465,90.388885,25.16308,25.135826,25.108652,25.134993,25.175825,25.170826,25.174158,25.174158,25.176659,2023-01-10 02:03:50,25.156387125000002
1,01/10/2023,02:13:50,-18.918159,-48.230495,89.348488,25.108515,25.052492,25.07423,25.058325,25.055824,25.052492,25.047491,25.051659,25.052492,2023-01-10 02:13:50,25.055625625
1,01/10/2023,02:23:50,-18.9182,-48.230492,89.060608,25.02527,24.927492,25.04434,25.052492,25.052492,25.020824,24.990826,24.980825,24.949991,2023-01-10 02:23:50,25.002410250000004
1,01/10/2023,02:33:50,-18.918163,-48.230495,88.07576,24.884869,24.741659,24.899412,24.864992,24.851658,24.811659,24.802492,24.774158,24.787493,2023-01-10 02:33:50,24.816690375
1,01/10/2023,02:43:50,-18.918177,-48.230503,87.404037,24.75098,24.552492,24.734558,24.735825,24.714159,24.679159,24.638325,24.643326,24.570826,2023-01-10 02:43:50,24.658583750000002
1,01/10/2023,02:53:50,-18.918173,-48.230473,86.469696,24.634804,24.474993,24.547962,24.552492,24.555824,24.552492,24.542492,24.547491,24.509159,2023-01-10 02:53:50,24.535363125000003
1,01/10/2023,03:03:50,-18.918123,-48.230518,86.333336,24.524771,24.348326,24.461912,24.488325,24.461658,24.454159,24.369991,24.349993,24.354992,2023-01-10 03:03:50,24.411169500000003
1,01/10/2023,03:13:50,-18.918104,-48.230488,86.883835,24.429855,24.302492,24.336006,24.364992,24.363325,24.346659,24.334991,24.362492,24.334158,2023-01-10 03:13:50,24.343139375
